Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
86,1.0,3.9,7.5,2.0,2.5,1.4,0.4858,6.0,2.5,40.2647,14.3373,20.9438,20.8642,49.9196,75.6218,43.775,24.8012,59.8541,0.001,7
87,1.0,3.9,7.5,2.0,2.5,1.4,0.4858,6.0,2.5,40.2647,14.3373,20.9438,20.8642,49.9196,75.6219,43.775,24.8012,59.8541,0.001,7
88,1.0,3.9,7.5,2.0,2.5,1.4,0.4853,6.0,2.5,40.2502,14.3373,20.9438,20.8639,49.9049,75.6262,43.7524,24.8012,59.8559,0.0011,7
89,1.0,3.9,7.5,2.0,2.5,1.4,0.4853,6.0,2.5,40.2493,14.3373,20.9438,20.8639,49.904,75.6265,43.751,24.8012,59.856,0.0011,7
90,1.0,3.9,7.5,2.0,2.5,1.4,0.4853,6.0,2.5,40.2493,14.3373,20.9438,20.8639,49.904,75.6265,43.751,24.8012,59.8561,0.0011,7
91,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2966,14.3373,20.9438,20.8649,49.9521,75.6123,43.8249,24.8011,59.8501,0.0009,7
92,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2966,14.3373,20.9438,20.8649,49.9521,75.6123,43.8249,24.8011,59.8501,0.0009,7
93,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2966,14.3373,20.9438,20.8649,49.9521,75.6123,43.8249,24.8011,59.8501,0.0009,7
94,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2961,14.3373,20.9438,20.8649,49.9516,75.6124,43.8241,24.8011,59.8502,0.0009,7
95,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2961,14.3373,20.9438,20.8649,49.9516,75.6124,43.8241,24.8011,59.8502,0.0009,7
96,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2961,14.3373,20.9438,20.8649,49.9516,75.6124,43.8241,24.8011,59.8502,0.0009,7
97,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2961,14.3373,20.9438,20.8649,49.9516,75.6124,43.8241,24.8011,59.8502,0.0009,7
98,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2961,14.3373,20.9438,20.8649,49.9516,75.6124,43.8241,24.8011,59.8502,0.0009,7
99,1.0,3.9,7.5,2.0,2.5,1.4,0.4868,6.0,2.5,40.2961,14.3373,20.9438,20.8649,49.9516,75.6124,43.8241,24.8011,59.8502,0.0009,7
100,1.0,3.9,7.5,2.0,2.5,1.4,0.4866,6.0,2.5,40.2893,14.3373,20.9438,20.8648,49.9446,75.6145,43.8134,24.8011,59.8511,0.001,7
