Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
31,8.888,8.2766,8.5098,8.9997,8.9984,8.7247,8.9921,6.8505,8.873,10.9266,99.1947,34.9776,9.3553,242.2033,65.913,9.5625,56.522,8.7372,0.1321,4
32,8.9938,9.0,8.9987,8.9998,8.9593,8.713,8.6172,5.2435,8.9998,7.7086,70.7278,42.31,14.0404,419.4101,44.1503,8.9866,67.4794,16.1218,0.0975,5
33,8.9938,9.0,8.9987,8.9504,8.9657,8.713,8.6679,5.1885,8.9998,7.6485,74.2492,42.5021,13.3613,415.6111,44.4711,9.0542,66.2742,15.7747,0.0941,5
34,8.9998,9.0,8.9292,8.3761,8.8459,8.6854,8.1006,5.8287,8.9687,8.0576,44.3893,38.8255,15.0888,440.8779,37.9272,7.7017,59.0766,18.8312,0.1897,3
35,8.9951,8.9915,8.4337,8.9974,8.9559,8.9475,8.0423,6.3423,8.9983,8.8734,42.0199,40.9212,19.234,428.5979,43.5854,8.861,62.3045,19.9654,0.1706,4
36,8.7327,8.993,8.1021,8.9932,8.982,8.9385,8.41,6.3262,8.8811,7.8148,61.3644,39.0308,14.6758,321.1592,48.2171,9.5153,54.2873,16.8293,0.1324,4
37,8.9951,8.9915,8.4337,8.9974,8.9559,8.9475,8.0423,6.3423,8.9983,8.8734,42.0199,40.9212,19.234,428.5979,43.5854,8.861,62.3045,19.9654,0.1706,4
38,8.9996,8.9403,8.999,8.9999,8.9902,8.736,8.9485,8.9386,8.9826,7.6767,94.4467,23.7888,10.854,101.0145,107.452,8.9171,65.2433,13.2534,0.2717,4
39,8.9998,8.9996,8.8807,8.9974,8.9531,8.9976,8.2288,5.2628,8.9826,8.5255,48.818,45.6905,17.2193,478.4897,38.1368,9.4543,68.0447,18.7464,0.1371,4
40,8.9998,8.9996,8.8807,8.9639,8.9531,8.9976,8.2288,5.2628,8.9826,8.5255,48.8879,45.677,17.0433,478.4897,38.0122,9.4348,67.4474,18.7249,0.1371,4
41,8.8919,8.2614,8.2917,8.9974,8.3222,8.9856,8.7789,6.9311,8.9747,12.1395,90.7767,40.3696,12.5071,182.2978,62.5249,10.1379,54.4613,8.6185,0.1195,5
42,8.8919,8.997,8.2917,8.9974,8.968,8.9856,8.7691,6.9311,8.9747,7.9111,85.3818,38.7994,12.609,262.3092,62.5258,10.1858,55.5738,14.912,0.1061,6
43,8.8919,8.997,8.2917,8.9974,8.968,8.9856,8.7691,6.9311,8.9747,7.9111,85.3818,38.7994,12.609,262.3092,62.5258,10.1858,55.5738,14.912,0.1061,6
44,8.191,6.8704,8.8702,8.9869,8.9646,8.9959,8.3025,5.2834,8.9971,22.4852,45.0768,48.2489,18.8968,280.9991,37.1029,9.4292,64.4867,4.7925,0.2256,4
