Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
83,36.7103,80.9649,12.3217,44.7252,76.9609,77.8339,70.7662,78.6913,64.0009,63.11,61.5357,21.2321,16.8103,39.8726,78.9963,19.1172,24.1391,10.3155,0.4603,0.3664,5
84,68.9675,2.0022,69.5756,37.7065,25.7358,69.5732,16.88,6.8789,19.5065,20.3631,35.0445,32.0116,37.6444,5.5854,44.5619,5.4701,28.1198,30.71,0.3346,0.4248,1
85,37.6886,18.0583,50.4378,59.1855,52.2485,44.3816,60.5331,12.2302,47.4477,47.2083,25.785,28.3026,27.1507,13.1318,39.6264,3.8722,31.5782,23.7293,0.3521,0.4069,2
86,6.9384,64.2222,46.4884,64.8219,11.65,20.3904,14.6349,80.6085,28.4601,30.5603,27.4711,42.8171,32.7408,14.2446,55.7259,6.2702,35.7123,36.5987,0.2596,0.2956,2
87,46.4368,56.0124,17.3374,59.8424,32.7718,30.2246,25.8855,18.7463,74.4812,39.3263,20.2353,29.3532,23.143,20.0173,57.47,10.2193,27.6147,32.2065,0.2541,0.2901,0
88,0.5648,80.4189,80.5145,79.03,13.0852,70.47,5.6989,61.2323,71.9061,33.0364,58.0735,55.5385,20.1193,31.1001,44.8733,12.3535,16.721,33.8948,0.2554,0.2637,4
89,69.8878,26.8356,46.0117,30.6572,53.2416,35.0314,6.5225,5.5377,70.707,40.1566,13.4846,26.3339,23.9335,11.1143,54.1097,7.2694,21.7829,30.7749,0.3679,0.4099,0
90,44.0996,18.154,43.2944,13.7154,4.0807,23.9045,79.04,78.2454,72.5493,21.5343,17.0917,37.9235,30.6529,20.9615,103.1301,3.5051,29.3211,39.3381,0.3339,0.374,2
91,30.7095,37.6652,75.332,39.3562,49.7082,53.9361,72.9169,41.0799,70.5142,42.5697,31.762,36.131,24.4735,23.9419,55.7548,6.4085,21.6522,23.8905,0.2638,0.2889,0
92,75.2384,31.184,51.5093,32.8705,48.0796,61.5397,45.4739,71.4158,16.1077,39.9693,38.2025,31.8793,32.9617,9.9201,66.4276,7.972,28.2837,24.2823,0.2422,0.3126,1
93,70.4804,62.9459,79.0313,49.0337,73.1626,48.3239,71.3372,62.8384,21.9934,76.8906,36.6546,37.442,24.5701,23.1714,71.3065,12.9034,20.9619,19.3527,0.2755,0.2498,3
94,7.7283,39.5888,34.1781,44.9024,28.5569,18.9337,71.127,68.9775,20.5637,39.6581,18.8364,37.3279,36.4041,14.3589,83.595,2.6679,39.5488,34.3457,0.3007,0.3687,3
95,65.8471,27.4303,58.9235,79.9884,8.5552,27.7394,59.8272,13.1791,63.0853,20.8292,27.3743,43.251,22.5524,16.0418,45.5021,5.695,25.8596,36.1991,0.3213,0.3647,1
96,72.3614,20.0313,36.3654,8.3553,67.9759,16.7096,75.9172,4.5434,53.2183,40.5184,6.1661,29.0046,25.4379,16.3954,45.6328,5.5112,26.3703,38.9004,0.3646,0.431,1
97,49.7959,30.0086,4.5163,36.177,76.6957,0.8408,26.1387,46.4832,5.8041,66.4206,7.1752,27.9487,27.8554,4.3555,65.109,4.2107,37.196,41.9706,0.4485,0.4835,3
98,76.6506,78.5982,17.9545,6.7359,31.7857,56.4778,61.6314,75.4173,26.2184,33.1662,38.7785,37.6607,36.2224,28.3922,84.2987,18.9266,30.9711,31.7526,0.1741,0.1435,5
99,26.8363,72.3958,46.4049,74.934,18.4588,29.1177,79.9708,24.7306,7.4744,40.8272,29.8824,44.9361,32.4507,26.9839,47.0129,9.782,36.1177,32.9869,0.1656,0.1736,1
100,62.0033,68.0817,55.1011,65.9752,47.4069,64.2096,55.8093,34.1377,60.585,54.3399,47.0346,36.4164,22.4692,28.2196,51.6517,14.9956,21.7827,19.9606,0.2853,0.2644,3
